,feature_code,x,y,z
8983962,701,5055137.297,2360561.68,1947.57
4428636,701,5055135.764,2360561.687,1934.958
4428310,701,5055135.306,2360561.691,1931.155
8980668,701,5055138.644,2360561.699,1954.1
8985878,701,5055139.85,2360561.706,1953.912
8984618,701,5055138.123,2360561.717,1952.986
4428476,701,5055135.551,2360561.719,1933.351
8984617,701,5055138.114,2360561.72,1954.076
4428638,701,5055135.818,2360561.727,1933.279
8983963,701,5055137.343,2360561.738,1947.621
8985499,701,5055139.399,2360561.746,1950.515
8980306,701,5055139.018,2360561.749,1954.113
8980669,701,5055138.719,2360561.752,1952.88
8984621,701,5055138.25,2360561.754,1948.867
8988991,701,5055139.901,2360561.758,1953.77
8985559,701,5055139.666,2360561.761,1951.098
4428312,701,5055135.38,2360561.763,1931.312
4428640,701,5055135.89,2360561.772,1931.559
8984620,701,5055138.188,2360561.772,1952.892
8984619,701,5055138.16,2360561.778,1954.094
4428477,701,5055135.612,2360561.781,1933.432
8984225,701,5055137.762,2360561.789,1948.398
8983964,701,5055137.389,2360561.792,1947.657
8985500,701,5055139.378,2360561.799,1954.101
8980307,701,5055139.081,2360561.8,1954.118
8988992,701,5055139.968,2360561.81,1953.574
4428314,701,5055135.432,2360561.813,1930.424
4428643,701,5055135.963,2360561.82,1930.423
4428313,701,5055135.439,2360561.828,1931.49
8984622,701,5055138.233,2360561.83,1952.967
8984496,701,5055137.942,2360561.834,1950.061
4428642,701,5055135.956,2360561.848,1932.744
4428478,701,5055135.671,2360561.85,1933.585
8980308,701,5055139.128,2360561.854,1954.116
8985501,701,5055139.425,2360561.858,1954.102
8985502,701,5055139.498,2360561.86,1950.931
8985560,701,5055139.706,2360561.869,1954.103
8988993,701,5055140.019,2360561.87,1953.388
4428645,701,5055136.026,2360561.874,1929.069
4428315,701,5055135.494,2360561.876,1930.432
8984498,701,5055138.021,2360561.884,1948.69
8984623,701,5055138.292,2360561.887,1953.119
8984497,701,5055137.992,2360561.892,1950.602
8985080,701,5055138.687,2360561.899,1949.568
8984227,701,5055137.87,2360561.906,1948.432
8984226,701,5055137.86,2360561.909,1949.562
4428479,701,5055135.734,2360561.91,1932.87
8988994,701,5055140.071,2360561.923,1953.165
8984624,701,5055138.333,2360561.94,1953.379
4428317,701,5055135.557,2360561.946,1930.422
4428481,701,5055135.813,2360561.954,1930.838
8980309,701,5055139.3,2360561.963,1950.728
8984228,701,5055137.914,2360561.966,1949.237
8980470,701,5055138.894,2360561.968,1954.103
4428316,701,5055135.549,2360561.974,1932.803
8988995,701,5055140.112,2360561.974,1954.106
4428480,701,5055135.8,2360561.974,1932.755
8985561,701,5055139.828,2360561.984,1952.881
8984625,701,5055138.377,2360561.993,1953.517
4428483,701,5055135.879,2360562.007,1930.033
4428319,701,5055135.619,2360562.008,1930.438
8984229,701,5055137.961,2360562.02,1949.229
8988996,701,5055140.158,2360562.032,1954.123
8985562,701,5055139.891,2360562.035,1952.878
4428318,701,5055135.611,2360562.036,1932.801
8984626,701,5055138.437,2360562.05,1953.635
4428485,701,5055135.936,2360562.055,1928.93
8985081,701,5055138.782,2360562.072,1952.873
8984230,701,5055138.021,2360562.082,1949.361
8980471,701,5055139.071,2360562.082,1950.515
8989053,701,5055139.893,2360562.086,1954.793
8988997,701,5055140.205,2360562.087,1954.121
4428321,701,5055135.677,2360562.087,1931.316
8984627,701,5055138.481,2360562.1,1953.736
8985082,701,5055138.801,2360562.124,1954.101
8985083,701,5055138.872,2360562.127,1950.368
8988998,701,5055140.235,2360562.135,1954.844
8989054,701,5055139.938,2360562.136,1954.877
8984231,701,5055138.069,2360562.137,1949.291
4428323,701,5055135.74,2360562.147,1930.624
8984628,701,5055138.526,2360562.158,1953.835
4428322,701,5055135.738,2360562.169,1932.741
8985503,701,5055139.723,2360562.176,1954.737
8980310,701,5055139.43,2360562.182,1954.579
8988999,701,5055140.284,2360562.186,1954.776
8989055,701,5055139.984,2360562.19,1954.932
8984232,701,5055138.131,2360562.195,1949.318
4428324,701,5055135.824,2360562.205,1929.725
8984629,701,5055138.586,2360562.216,1953.948
8984499,701,5055138.328,2360562.228,1949.59
8980472,701,5055139.153,2360562.238,1954.413
8989000,701,5055140.348,2360562.242,1954.711
8985304,701,5055139.85,2360562.245,1951.94
8984233,701,5055138.176,2360562.249,1949.432
8984630,701,5055138.63,2360562.273,1954.055
8984500,701,5055138.372,2360562.285,1949.74
8985084,701,5055138.953,2360562.29,1954.292
8980473,701,5055139.207,2360562.295,1954.115
8989001,701,5055140.396,2360562.296,1954.658
8985305,701,5055139.896,2360562.299,1952.004
8989002,701,5055140.451,2360562.306,1952.961
8984631,701,5055138.707,2360562.322,1952.761
8988895,701,5055139.875,2360562.338,1954.925
8984501,701,5055138.429,2360562.342,1949.961
8980474,701,5055139.253,2360562.35,1954.116
8988896,701,5055139.935,2360562.351,1952.351
8984632,701,5055138.765,2360562.377,1952.282
8984502,701,5055138.473,2360562.395,1950.094
8985085,701,5055139.059,2360562.402,1954.421
8985086,701,5055139.095,2360562.403,1952.867
8988897,701,5055139.985,2360562.405,1952.886
8985087,701,5055139.137,2360562.409,1951.072
8984633,701,5055138.831,2360562.436,1952.156
8984503,701,5055138.517,2360562.452,1950.224
8985088,701,5055139.105,2360562.452,1954.48
8980311,701,5055139.672,2360562.452,1954.909
8985089,701,5055139.142,2360562.457,1952.874
8988898,701,5055140.032,2360562.46,1952.876
8980475,701,5055139.392,2360562.465,1952.857
8980312,701,5055139.753,2360562.466,1952.124
8989056,701,5055140.268,2360562.469,1954.123
8989057,701,5055140.297,2360562.479,1952.913
8984634,701,5055138.877,2360562.487,1952.178
8985090,701,5055139.15,2360562.506,1954.531
8989058,701,5055140.315,2360562.519,1954.125
8980476,701,5055139.455,2360562.523,1952.86
8980313,701,5055139.797,2360562.524,1952.243
8984635,701,5055138.924,2360562.545,1952.189
8985091,701,5055139.211,2360562.56,1954.609
8989059,701,5055140.333,2360562.564,1955.359
8989060,701,5055140.399,2360562.585,1953.209
8984636,701,5055138.984,2360562.603,1952.309
8988988,701,5055141.019,2360562.605,1954.074
8985092,701,5055139.259,2360562.615,1954.583
8989061,701,5055140.378,2360562.618,1955.461
8980314,701,5055139.877,2360562.624,1952.859
8988899,701,5055140.188,2360562.627,1952.875
8989003,701,5055140.766,2360562.642,1952.87
8989062,701,5055140.47,2360562.643,1952.865
8984536,701,5055139.025,2360562.659,1952.568
8984537,701,5055139.052,2360562.661,1951.373
8985093,701,5055139.317,2360562.673,1954.115
8980477,701,5055139.548,2360562.674,1954.921
8989063,701,5055140.439,2360562.676,1955.534
8988900,701,5055140.235,2360562.682,1952.871
8988804,701,5055139.939,2360562.683,1952.855
8989004,701,5055140.785,2360562.683,1954.076
8984538,701,5055139.089,2360562.71,1952.478
8988805,701,5055139.916,2360562.714,1955.197
8984539,701,5055139.111,2360562.714,1951.564
8980478,701,5055139.593,2360562.724,1954.988
8989064,701,5055140.484,2360562.726,1955.598
8985094,701,5055139.379,2360562.728,1954.135
8989005,701,5055140.831,2360562.737,1954.129
8988901,701,5055140.269,2360562.766,1955.471
8984540,701,5055139.139,2360562.766,1952.357
8988806,701,5055139.977,2360562.772,1955.277
8989065,701,5055140.53,2360562.776,1955.653
8980479,701,5055139.654,2360562.778,1955.049
8988902,701,5055140.332,2360562.787,1953.41
8989006,701,5055140.875,2360562.791,1954.242
8988807,701,5055140.048,2360562.792,1952.867
8988903,701,5055140.314,2360562.816,1955.544
8984541,701,5055139.188,2360562.821,1952.278
8988866,701,5055140.575,2360562.83,1955.73
8980480,701,5055139.7,2360562.836,1955.112
8988904,701,5055140.374,2360562.836,1953.627
8985095,701,5055139.473,2360562.837,1954.104
8988808,701,5055140.096,2360562.846,1952.859
8989007,701,5055140.942,2360562.851,1954.046
8984542,701,5055139.236,2360562.876,1952.218
8988867,701,5055140.621,2360562.88,1955.784
8985096,701,5055139.535,2360562.887,1954.14
8988905,701,5055140.41,2360562.89,1954.111
8980481,701,5055139.746,2360562.891,1955.147
8989008,701,5055140.975,2360562.896,1954.673
8988809,701,5055140.13,2360562.9,1953.398
8984543,701,5055139.3,2360562.935,1952.147
8988868,701,5055140.682,2360562.938,1955.842
8980482,701,5055139.792,2360562.941,1955.187
8988906,701,5055140.472,2360562.945,1954.113
8988810,701,5055140.16,2360562.945,1954.101
8989009,701,5055141.018,2360562.946,1954.824
8988869,701,5055140.733,2360562.954,1954.329
8980483,701,5055139.861,2360562.96,1952.867
8988907,701,5055140.467,2360562.983,1955.702
8988870,701,5055140.728,2360562.992,1955.884
8988811,701,5055140.209,2360562.996,1954.039
8985097,701,5055139.63,2360562.997,1954.098
8989010,701,5055141.061,2360562.999,1954.991
8985098,701,5055139.662,2360563.008,1952.717
8988958,701,5055139.902,2360563.012,1953.148
8988908,701,5055140.564,2360563.013,1952.863
8989011,701,5055141.125,2360563.027,1952.896
8988871,701,5055140.79,2360563.047,1955.897
8989012,701,5055141.102,2360563.048,1955.242
8985099,701,5055139.67,2360563.049,1954.407
8988812,701,5055140.28,2360563.058,1953.689
8988872,701,5055140.819,2360563.065,1954.651
8985100,701,5055139.72,2360563.065,1952.904
8989013,701,5055141.187,2360563.078,1952.936
8988873,701,5055140.836,2360563.097,1955.959
8988959,701,5055139.952,2360563.102,1955.043
8988813,701,5055140.317,2360563.105,1954.103
8985101,701,5055139.73,2360563.107,1954.513
8985102,701,5055139.768,2360563.12,1952.874
8988874,701,5055140.897,2360563.124,1954.003
8989014,701,5055141.234,2360563.136,1952.957
8988814,701,5055140.31,2360563.143,1955.74
8988875,701,5055140.882,2360563.147,1955.981
8988909,701,5055140.668,2360563.156,1954.441
8988960,701,5055140.014,2360563.156,1955.064
8985103,701,5055139.777,2360563.161,1954.515
8988815,701,5055140.408,2360563.177,1952.865
8988961,701,5055140.065,2360563.182,1952.862
8989015,701,5055141.298,2360563.195,1952.88
8988816,701,5055140.371,2360563.2,1955.83
8988876,701,5055140.928,2360563.202,1956.026
8988910,701,5055140.695,2360563.205,1954.655
8988962,701,5055140.06,2360563.21,1955.103
8984904,701,5055139.825,2360563.212,1954.465
8989016,701,5055141.307,2360563.234,1953.832
8988817,701,5055140.417,2360563.254,1955.864
8988877,701,5055140.974,2360563.256,1956.068
8988911,701,5055140.757,2360563.26,1954.661
8988924,701,5055139.89,2360563.267,1954.365
8988963,701,5055140.106,2360563.269,1955.113
8988912,701,5055140.754,2360563.295,1956.133
8989017,701,5055141.392,2360563.3,1952.879
8988818,701,5055140.462,2360563.305,1955.918
8989029,701,5055141.02,2360563.306,1956.119
8988964,701,5055140.153,2360563.319,1955.124
8988913,701,5055140.836,2360563.328,1953.94
8988925,701,5055139.942,2360563.328,1954.14
8989018,701,5055141.418,2360563.34,1953.758
8988914,701,5055140.815,2360563.349,1956.198
8988783,701,5055140.509,2360563.355,1955.921
8989030,701,5055141.081,2360563.364,1956.161
8988965,701,5055140.215,2360563.37,1955.143
8988784,701,5055140.554,2360563.373,1954.665
8988926,701,5055139.989,2360563.379,1954.11
8988915,701,5055140.861,2360563.399,1956.251
8989019,701,5055141.466,2360563.399,1953.7
8988785,701,5055140.571,2360563.41,1955.957
8989031,701,5055141.128,2360563.419,1956.181
8988766,701,5055140.261,2360563.424,1955.167
8988927,701,5055140.052,2360563.433,1954.115
8989020,701,5055141.514,2360563.45,1953.676
8988786,701,5055140.617,2360563.46,1956.0
8988916,701,5055140.927,2360563.464,1955.4
8989032,701,5055141.176,2360563.469,1956.148
8988767,701,5055140.308,2360563.479,1955.166
8988928,701,5055140.098,2360563.491,1954.144
8988768,701,5055140.378,2360563.505,1952.86
8988917,701,5055140.952,2360563.507,1956.374
8989021,701,5055141.577,2360563.508,1953.646
8988787,701,5055140.663,2360563.514,1956.04
8989033,701,5055141.221,2360563.52,1956.221
8988769,701,5055140.383,2360563.537,1954.663
8988918,701,5055141.042,2360563.547,1953.847
8988929,701,5055140.16,2360563.55,1954.163
8988919,701,5055140.997,2360563.553,1956.445
8989022,701,5055141.625,2360563.563,1953.622
8988788,701,5055140.709,2360563.568,1956.074
8989035,701,5055141.281,2360563.573,1956.328
8989034,701,5055141.346,2360563.578,1952.859
8988770,701,5055140.426,2360563.595,1954.815
8988930,701,5055140.212,2360563.602,1953.932
8988920,701,5055141.043,2360563.607,1956.494
8989023,701,5055141.688,2360563.622,1953.599
8988771,701,5055140.47,2360563.648,1954.936
8988931,701,5055140.257,2360563.652,1954.014
8988789,701,5055140.855,2360563.66,1953.835
8988921,701,5055141.105,2360563.666,1956.509
8989024,701,5055141.736,2360563.677,1953.542
8989036,701,5055141.455,2360563.683,1952.866
8988790,701,5055140.829,2360563.685,1955.623
8988932,701,5055140.305,2360563.711,1953.977
8988922,701,5055141.152,2360563.72,1956.516
8989025,701,5055141.783,2360563.728,1953.525
8988791,701,5055140.872,2360563.73,1955.801
8988772,701,5055140.596,2360563.731,1952.904
8988933,701,5055140.368,2360563.766,1953.96
8988923,701,5055141.199,2360563.771,1956.51
8988773,701,5055140.642,2360563.781,1952.944
8989037,701,5055141.532,2360563.786,1953.59
8988934,701,5055140.416,2360563.82,1953.911
8988878,701,5055141.246,2360563.822,1956.51
8988774,701,5055140.668,2360563.825,1953.838
8989027,701,5055141.895,2360563.837,1953.449
8988775,701,5055140.705,2360563.84,1952.899
8989038,701,5055141.595,2360563.841,1953.572
8988776,701,5055140.715,2360563.875,1953.832
8988777,701,5055140.78,2360563.934,1953.74
8988778,701,5055140.827,2360563.989,1953.737
8988792,701,5055141.19,2360564.003,1952.868
8988779,701,5055140.874,2360564.048,1953.718
8988780,701,5055140.937,2360564.098,1953.689
8988793,701,5055141.3,2360564.116,1952.862
8988794,701,5055141.347,2360564.167,1952.86
8988883,701,5055141.659,2360564.17,1952.86
8989041,701,5055141.94,2360564.185,1952.87
8988884,701,5055141.694,2360564.213,1953.361
8988795,701,5055141.408,2360564.221,1952.911
8989042,701,5055141.986,2360564.244,1952.892
8988885,701,5055141.74,2360564.263,1953.408
8988797,701,5055141.456,2360564.276,1952.892
8989043,701,5055142.031,2360564.293,1952.986
8988798,701,5055141.499,2360564.329,1953.05
8989044,701,5055142.078,2360564.344,1953.003
8988799,701,5055141.538,2360564.377,1953.399
8989045,701,5055142.139,2360564.398,1953.047
8988800,701,5055141.601,2360564.435,1953.377
8989046,701,5055142.183,2360564.448,1953.205
8988886,701,5055141.947,2360564.486,1953.275
8988801,701,5055141.648,2360564.49,1953.356
8989047,701,5055142.233,2360564.507,1953.043
8988802,701,5055141.697,2360564.541,1953.292
8988887,701,5055142.018,2360564.556,1952.897
8989048,701,5055142.295,2360564.566,1953.068
8988888,701,5055142.08,2360564.606,1952.926
8989049,701,5055142.342,2360564.62,1953.092
8988889,701,5055142.124,2360564.656,1953.047
8989050,701,5055142.389,2360564.675,1953.066
8988890,701,5055142.171,2360564.71,1953.062
8989051,701,5055142.452,2360564.729,1953.056
8988891,701,5055142.217,2360564.764,1953.091
8989052,701,5055142.5,2360564.788,1953.014
8988892,701,5055142.28,2360564.819,1953.086
8988893,701,5055142.328,2360564.878,1953.044
8988894,701,5055142.391,2360564.937,1953.011
9197382,701,5054743.918,2360973.16,1963.37
9197563,701,5054743.758,2360973.214,1963.513
9197564,701,5054743.821,2360973.268,1963.514
9197383,701,5054744.069,2360973.295,1963.614
9197565,701,5054743.885,2360973.316,1963.439
9197384,701,5054744.146,2360973.353,1963.636
9197728,701,5054743.688,2360973.374,1962.54
9197566,701,5054743.96,2360973.388,1963.609
9197726,701,5054743.685,2360973.414,1963.35
9197385,701,5054744.207,2360973.415,1963.695
9197567,701,5054744.024,2360973.436,1963.535
9197386,701,5054744.285,2360973.469,1963.716
9197568,701,5054744.089,2360973.479,1963.439
9197727,701,5054743.745,2360973.48,1963.454
9197569,701,5054744.153,2360973.527,1963.349
9197387,701,5054744.361,2360973.535,1963.792
9197729,701,5054743.835,2360973.549,1963.61
9197388,701,5054744.425,2360973.586,1963.734
9197390,701,5054744.48,2360973.604,1963.418
9197730,701,5054743.896,2360973.614,1963.665
9197570,701,5054744.253,2360973.625,1963.759
9197571,701,5054744.294,2360973.632,1963.352
9197192,701,5054744.543,2360973.651,1963.37
9197731,701,5054743.974,2360973.669,1963.692
9197012,701,5054744.764,2360973.704,1963.934
9197194,701,5054744.618,2360973.72,1963.503
9197732,701,5054744.037,2360973.72,1963.655
9197572,701,5054744.391,2360973.749,1963.867
9197733,701,5054744.103,2360973.763,1963.532
9197195,701,5054744.668,2360973.764,1963.382
9197013,701,5054744.841,2360973.766,1963.995
9197734,701,5054744.167,2360973.811,1963.45
9197197,701,5054744.746,2360973.814,1963.38
9197014,701,5054744.903,2360973.828,1964.032
9197735,701,5054744.231,2360973.854,1963.371
9197199,701,5054744.808,2360973.876,1963.408
9197015,701,5054744.98,2360973.886,1964.071
9197016,701,5054745.042,2360973.941,1964.083
9197896,701,5054744.081,2360973.948,1963.813
9197017,701,5054745.105,2360973.991,1964.072
9197897,701,5054744.143,2360974.003,1963.844
9197019,701,5054745.215,2360974.024,1963.397
9197203,701,5054745.013,2360974.036,1963.358
9197899,701,5054744.22,2360974.065,1963.878
9197021,701,5054745.278,2360974.079,1963.359
9197900,701,5054744.298,2360974.119,1963.881
9197901,701,5054744.339,2360974.127,1963.447
9197737,701,5054744.544,2360974.149,1964.049
9197902,701,5054744.403,2360974.174,1963.41
9197738,701,5054744.607,2360974.203,1964.034
9197196,701,5054744.946,2360974.214,1966.937
9197026,701,5054745.481,2360974.246,1963.37
9197198,701,5054745.01,2360974.262,1966.869
9197740,701,5054744.778,2360974.29,1963.391
9197018,701,5054745.318,2360974.3,1966.353
9197024,701,5054745.474,2360974.301,1964.362
9197200,701,5054745.089,2360974.312,1966.833
9197576,701,5054744.85,2360974.319,1967.01
9197208,701,5054745.35,2360974.36,1964.33
9197201,701,5054745.153,2360974.36,1966.746
9196807,701,5054745.872,2360974.366,1965.357
9197577,701,5054744.913,2360974.37,1967.008
9197020,701,5054745.42,2360974.373,1966.026
9197904,701,5054744.67,2360974.388,1963.369
9197202,701,5054745.201,2360974.407,1966.699
9197022,701,5054745.486,2360974.409,1965.863
9197030,701,5054745.684,2360974.41,1963.397
9197903,701,5054744.636,2360974.417,1964.127
9197210,701,5054745.411,2360974.422,1964.393
9198242,701,5054744.435,2360974.422,1964.046
